entry_id,body,suffix,hypernym,ne_class,latitude,longitude,railway_class,institution_type
8452b5cecb373b0aa1474b9c12ffe580,勝山,駅/,えちぜん鉄道/勝山永平寺線,鉄道施設/鉄道駅,36.05592333333333,136.4922,普通鉄道,第三セクター
456fb82764e398ff463cbea2d2fab181,越前野中,駅/,えちぜん鉄道/勝山永平寺線,鉄道施設/鉄道駅,36.08289,136.37687666666667,普通鉄道,第三セクター
6cf7c2e5d557743c2918b384f9b5833f,松岡,駅/,えちぜん鉄道/勝山永平寺線,鉄道施設/鉄道駅,36.094030000000004,136.30172499999998,普通鉄道,第三セクター
b507b48316608332615e5281521aa0c3,発坂,駅/,えちぜん鉄道/勝山永平寺線,鉄道施設/鉄道駅,36.07259,136.46616333333333,普通鉄道,第三セクター
bb16e0aa305cbcd1c2c13e28621d2166,光明寺,駅/,えちぜん鉄道/勝山永平寺線,鉄道施設/鉄道駅,36.08842,136.34455,普通鉄道,第三セクター
e10bffdc68b1e6f96e4e60598266eb49,永平寺口,駅/,えちぜん鉄道/勝山永平寺線,鉄道施設/鉄道駅,36.095805,136.32674500000002,普通鉄道,第三セクター
e3372b1915f94f5975190ef0a7c58837,小舟渡,駅/,えちぜん鉄道/勝山永平寺線,鉄道施設/鉄道駅,36.07553333333333,136.43405333333334,普通鉄道,第三セクター
356a87042ddfc3c0b262ec3ef0afc1c7,轟,駅/,えちぜん鉄道/勝山永平寺線,鉄道施設/鉄道駅,36.086839999999995,136.3611,普通鉄道,第三セクター
0bbfbe1c6b04f3fd6190d5456a3562ce,下志比,駅/,えちぜん鉄道/勝山永平寺線,鉄道施設/鉄道駅,36.09063,136.336405,普通鉄道,第三セクター
8706c1122bed306572c1b827cfb7ad39,比島,駅/,えちぜん鉄道/勝山永平寺線,鉄道施設/鉄道駅,36.06597666666667,136.48411333333334,普通鉄道,第三セクター
581378f37e0ef622d8619db52de53301,福井口,駅/,えちぜん鉄道/勝山永平寺線,鉄道施設/鉄道駅,36.071495,136.2334,普通鉄道,第三セクター
b6669fa54cc07b7339465452a67f9fb4,越前新保,駅/,えちぜん鉄道/勝山永平寺線,鉄道施設/鉄道駅,36.080380000000005,136.25095,普通鉄道,第三セクター
13e27a12330beae0d1acb78bf9684874,越前開発,駅/,えちぜん鉄道/勝山永平寺線,鉄道施設/鉄道駅,36.075305,136.24128000000002,普通鉄道,第三セクター
99121494f455a89c4f0d0987c4c781de,福井,駅/,えちぜん鉄道/勝山永平寺線,鉄道施設/鉄道駅,36.0621,136.22406,普通鉄道,第三セクター
ccd44845a192939a969b2cc69c48646e,越前島橋,駅/,えちぜん鉄道/勝山永平寺線,鉄道施設/鉄道駅,36.09012,136.277265,普通鉄道,第三セクター
29e73a7f0a3087e792197674cad4973e,観音町,駅/,えちぜん鉄道/勝山永平寺線,鉄道施設/鉄道駅,36.09183,136.28969,普通鉄道,第三セクター
12aa8ee58973bdcf8dba43632abf1100,東藤島,駅/,えちぜん鉄道/勝山永平寺線,鉄道施設/鉄道駅,36.08663,136.269855,普通鉄道,第三セクター
c6b18844b8b1795b8f8eab631284f3a4,新福井,駅/,えちぜん鉄道/勝山永平寺線,鉄道施設/鉄道駅,36.064835,136.22693,普通鉄道,第三セクター
efd9dd1ccae0767f661c14cf66284fb2,追分口,駅/,えちぜん鉄道/勝山永平寺線,鉄道施設/鉄道駅,36.08249,136.261375,普通鉄道,第三セクター
fcdfd10cde2d5fab08cec9af90767e56,東多良木,駅/,くま川鉄道/湯前線,鉄道施設/鉄道駅,32.272245,130.95080000000002,普通鉄道,第三セクター
19156a64635613c4db08cd7f2c300efc,一武,駅/,くま川鉄道/湯前線,鉄道施設/鉄道駅,32.21456,130.83994,普通鉄道,第三セクター
ad7745564d371358d16738189e9f1297,木上,駅/,くま川鉄道/湯前線,鉄道施設/鉄道駅,32.224275000000006,130.85890999999998,普通鉄道,第三セクター
fbd6954c326f1335f008c39eca95dad5,公立病院前,駅/,くま川鉄道/湯前線,鉄道施設/鉄道駅,32.256035,130.92189000000002,普通鉄道,第三セクター
047dedb962a42f9b103b5dedf27acd3e,多良木,駅/,くま川鉄道/湯前線,鉄道施設/鉄道駅,32.262755,130.93319000000002,普通鉄道,第三セクター
5d177dfe2033aac366e8f6cd25411be9,あさぎり,駅/,くま川鉄道/湯前線,鉄道施設/鉄道駅,32.23625,130.89376,普通鉄道,第三セクター
8fedc219a11153583676f3dafebcc5db,湯前,駅/,くま川鉄道/湯前線,鉄道施設/鉄道駅,32.281365,130.979865,普通鉄道,第三セクター
e7f3502fd77b082f2a8d02fc9206644c,新鶴羽,駅/,くま川鉄道/湯前線,鉄道施設/鉄道駅,32.275445000000005,130.96621,普通鉄道,第三セクター
003b4cd0ea1f782945af4f35829d69cd,肥後西村,駅/,くま川鉄道/湯前線,鉄道施設/鉄道駅,32.20227,130.808865,普通鉄道,第三セクター
2a6466d68e82d88c6cece47a3ec6f905,おかどめ幸福,駅/,くま川鉄道/湯前線,鉄道施設/鉄道駅,32.231449999999995,130.87510500000002,普通鉄道,第三セクター
78b18be6ae9f7eef65440eb673537259,東免田,駅/,くま川鉄道/湯前線,鉄道施設/鉄道駅,32.2502,130.91302000000002,普通鉄道,第三セクター
3e09dad3716871a4af988c3c0e035aee,相良藩願成寺,駅/,くま川鉄道/湯前線,鉄道施設/鉄道駅,32.218365,130.769635,普通鉄道,第三セクター
abe515afd56d0e52d987ed9e82691ba0,川村,駅/,くま川鉄道/湯前線,鉄道施設/鉄道駅,32.207235,130.79534999999998,普通鉄道,第三セクター
739094d886dcefa858ef3e66e52d7a2e,人吉温泉,駅/,くま川鉄道/湯前線,鉄道施設/鉄道駅,32.216139999999996,130.753815,普通鉄道,第三セクター
4b05a87dfd4a45992668e932f875b69b,平原,駅,しなの鉄道/しなの鉄道線,鉄道施設/鉄道駅,36.308635,138.45391,普通鉄道,第三セクター
f089eaf850f9d36e4b85dcc1b2a952a7,屋代高校前,駅/,しなの鉄道/しなの鉄道線,鉄道施設/鉄道駅,36.547955,138.13249,普通鉄道,第三セクター
365c0782aec8589c60ce418fc68afb82,中軽井沢,駅/,しなの鉄道/しなの鉄道線,鉄道施設/鉄道駅,36.347562,138.593212,普通鉄道,第三セクター
47a49c2547170e527fa8e6f074abeff8,御代田,駅/,しなの鉄道/しなの鉄道線,鉄道施設/鉄道駅,36.31899,138.50632000000002,普通鉄道,第三セクター
f55d60f32a613c7d64e1c39f00cba5bf,軽井沢,駅/,しなの鉄道/しなの鉄道線,鉄道施設/鉄道駅,36.342863333333334,138.63513,普通鉄道,第三セクター
b0f01daf959435f05f3289ce91d988db,信濃追分,駅/,しなの鉄道/しなの鉄道線,鉄道施設/鉄道駅,36.335449999999994,138.558495,普通鉄道,第三セクター
17768a99c7205547c6c82ed4e9de3ba6,田中,駅/,しなの鉄道/しなの鉄道線,鉄道施設/鉄道駅,36.354415,138.32921,普通鉄道,第三セクター
fbab9f82484b57aebab0b9912c790531,上田,駅/,しなの鉄道/しなの鉄道線,鉄道施設/鉄道駅,36.39575333333333,138.25026,普通鉄道,第三セクター
38d18f55b36d2fd30cb6b8eba1bd2c3c,西上田,駅/,しなの鉄道/しなの鉄道線,鉄道施設/鉄道駅,36.416875000000005,138.209055,普通鉄道,第三セクター
825035f614e469806cfdc0978e3b125c,戸倉,駅/,しなの鉄道/しなの鉄道線,鉄道施設/鉄道駅,36.4928675,138.15308249999998,普通鉄道,第三セクター
24ad039f41fb88fb841696ba3d7006ee,坂城,駅/,しなの鉄道/しなの鉄道線,鉄道施設/鉄道駅,36.46198,138.18144999999998,普通鉄道,第三セクター
d8028323c989bfdebb32d2fd41300821,信濃国分寺,駅/,しなの鉄道/しなの鉄道線,鉄道施設/鉄道駅,36.37832,138.27383500000002,普通鉄道,第三セクター
2c5a6d8f1caa07200310fe4e11b6a69a,大屋,駅,しなの鉄道/しなの鉄道線,鉄道施設/鉄道駅,36.36959,138.29712999999998,普通鉄道,第三セクター
ce3629b31909643148cf7b526d4bd989,滋野,駅/,しなの鉄道/しなの鉄道線,鉄道施設/鉄道駅,36.34232,138.3639075,普通鉄道,第三セクター
d2cea25e6412c549e5cc69751542e0d5,屋代,駅/,しなの鉄道/しなの鉄道線,鉄道施設/鉄道駅,36.532422499999996,138.1282,普通鉄道,第三セクター
950258188609dd317b60bdb6735dfd93,テクノさかき,駅/,しなの鉄道/しなの鉄道線,鉄道施設/鉄道駅,36.44058,138.1882,普通鉄道,第三セクター
66a94faea9473e37e4b073b9c9ad8512,小諸,駅/,しなの鉄道/しなの鉄道線,鉄道施設/鉄道駅,36.32564166666667,138.42290166666666,普通鉄道,第三セクター
2c3dd5c8ab96bdcbc2c7a35c80075f08,篠ノ井,駅/,しなの鉄道/しなの鉄道線,鉄道施設/鉄道駅,36.57695666666667,138.13807333333332,普通鉄道,第三セクター
